,ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,D_min,D_max,D_std,M_MOROSO,MONTO,SEGURO,FUGA,D_Marzo2,D_Abril2,D_Mayo2,D_Junio2,D_Julio2,D_Agosto2,D_Septiembre2,VM_AbrilMarzo,VM_MayoAbril,VM_JunioMayo,VM_JulioJunio,VM_AgostoJulio,VM_SeptiembreAgosto,logVM_AbrilMarzo,Monto_Total_Deuda,logMTD,Frecuencia
743,744,0,39687,28,14,2,13,16,0,299599,0,0,33,30469,1368,33.0,299599.0,111798,2,5500000,SI,NO FUGA,1,299600,1,1,34,30470,1369,299600.0,3.3377837116154875e-06,1.0,34.0,896.1764705882352,0.044929438792254674,12.610206868403342,331469,12.71129258677533,4
744,745,1,2597747,53,14,2,85,88,0,2024218,0,0,144,0,8175,144.0,2024218.0,764564,1,8000000,NO,NO FUGA,1,2024219,1,1,145,1,8176,2024219.0,4.940176927496482e-07,1.0,145.0,0.006896551724137931,8176.0,14.520694999134722,2032537,14.524795816416294,3
745,746,0,471524,30,14,1,100,70,0,0,0,155583,44,0,8,8.0,155583.0,58801,2,2300000,NO,NO FUGA,1,1,1,155584,45,1,9,1.0,1.0,155584.0,0.00028923282599753187,0.022222222222222223,9.0,0.6931471805599453,155635,11.955275226434127,3
746,747,0,37341,31,12,2,40,67,0,472681,0,301276,0,0,222,222.0,472681.0,195180,0,3500000,NO,NO FUGA,1,472682,1,301277,1,1,223,472682.0,2.1155872235456396e-06,301277.0,3.319204585813056e-06,1.0,223.0,13.066180252521336,774179,13.559559683673946,3
747,748,1,1290610,33,14,4,62,292,0,583750,0,0,702,1944,55,55.0,583750.0,220467,1,4400000,NO,NO FUGA,1,583751,1,1,703,1945,56,583751.0,1.7130591639243446e-06,1.0,703.0,2.7667140825035563,0.02879177377892031,13.277231514083573,586451,13.28184610229425,4
748,749,1,413543,44,12,1,55,86,0,723235,0,0,1,0,1,1.0,723235.0,273357,1,8000000,NO,NO FUGA,1,723236,1,1,2,1,2,723236.0,1.3826745350065539e-06,1.0,2.0,0.5,2.0,13.491492248255824,723237,13.49149363092749,3
749,750,0,640034,54,18,1,31,119,0,61135,0,329011,708,0,628,628.0,329011.0,122537,2,4400000,NO,FUGA,1,61136,1,329012,709,1,629,61136.0,1.6356974613975398e-05,329012.0,0.0021549365980572137,0.0014104372355430183,629.0,11.020872526527521,391482,12.877697370737122,4
750,751,1,953265,40,18,1,102,90,0,767779,0,248002,2098,0,38,38.0,767779.0,289531,2,3400000,NO,FUGA,1,767780,1,248003,2099,1,39,767780.0,1.3024564328323218e-06,248003.0,0.008463607295073044,0.0004764173415912339,39.0,13.551259815215035,1017917,13.83326992275004,4
751,752,1,103184,48,12,1,138,1,0,643,0,221182,1430,0,8620,643.0,221182.0,82983,2,750000,NO,FUGA,1,644,1,221183,1431,1,8621,644.0,0.0015527950310559005,221183.0,0.006469755813059774,0.0006988120195667365,8621.0,6.4692503167957724,231875,12.353958025003001,4
752,753,1,33348,46,14,2,53,115,0,586808,0,0,1,5103,0,1.0,586808.0,221479,1,8000000,SI,NO FUGA,1,586809,1,1,2,5104,1,586809.0,1.704132008881936e-06,1.0,2.0,2552.0,0.00019592476489028212,13.282456366687216,591912,13.291114943607084,3
753,754,0,1209730,55,18,1,39,84,0,39741,0,51927,2088,0,48,48.0,51927.0,22446,3,7200000,NO,NO FUGA,1,39742,1,51928,2089,1,49,39742.0,2.5162296814453225e-05,51928.0,0.040228778308427054,0.0004786979415988511,49.0,10.59018900394601,93804,11.448973438477712,4
754,755,0,418763,38,14,1,68,213,654741,493935,0,0,307,0,0,307.0,654741.0,284037,1,2500000,NO,NO FUGA,654742,493936,1,1,308,1,1,0.7543979155148135,2.0245537883450488e-06,1.0,308.0,0.003246753246753247,1.0,0.5621257299737844,1148983,13.954388631581631,3
755,756,0,269022,51,18,2,90,97,0,188847,0,93045,0,0,14233,14233.0,188847.0,73025,1,2200000,NO,FUGA,1,188848,1,93046,1,1,14234,188848.0,5.2952639159535715e-06,93046.0,1.07473722674806e-05,1.0,14234.0,12.148703032918746,296125,12.598540318407686,3
756,757,0,4111,31,14,1,27,226,0,169722,0,20901,50,0,209,50.0,169722.0,63294,1,2600000,NO,FUGA,1,169723,1,20902,51,1,210,169723.0,5.891953359297208e-06,20902.0,0.002439957898765668,0.0196078431372549,210.0,12.041928867268561,190882,12.159415953888875,4
757,758,1,57715,48,14,2,11,11,0,0,0,146442,860,0,893,860.0,146442.0,55240,1,8000000,SI,NO FUGA,1,1,1,146443,861,1,894,1.0,1.0,146443.0,0.005879420661964041,0.0011614401858304297,894.0,0.6931471805599453,148195,11.906291000926565,3
758,759,0,605660,54,18,1,57,105,0,537390,0,440,158,0,3,3.0,537390.0,203076,1,8000000,NO,FUGA,1,537391,1,441,159,1,4,537391.0,1.8608424778234097e-06,441.0,0.36054421768707484,0.006289308176100629,4.0,13.194483088562214,537991,13.195598969144887,4
759,760,1,4403,33,14,2,45,88,0,1143507,0,0,1,0,0,1.0,1143507.0,432204,1,2700000,SI,NO FUGA,1,1143508,1,1,2,1,1,1143508.0,8.745019711274429e-07,1.0,2.0,0.5,1.0,13.949612162986803,1143508,13.949612162986803,2
760,761,0,827826,46,12,2,14,22,0,175344,0,2375,0,0,22959,2375.0,175344.0,65224,0,8000000,NO,NO FUGA,1,175345,1,2376,1,1,22960,175345.0,5.703042573212809e-06,2376.0,0.00042087542087542086,1.0,22960.0,12.07451644378832,200678,12.20946189552817,3
761,762,0,768598,54,18,1,27,226,2019178,29723,0,1043172,5407,11390,2506,2506.0,2019178.0,794080,2,1200000,NO,FUGA,2019179,29724,1,1043173,5408,11391,2507,0.0147208345570155,3.364284753061499e-05,1043173.0,0.005184183256276763,2.1063239644970415,0.2200860328329383,0.0146135348180508,3111376,14.95057595143711,6
762,763,1,41834,40,12,4,84,86,0,968416,0,0,1720,0,41192,1720.0,968416.0,363642,1,8000000,SI,NO FUGA,1,968417,1,1,1721,1,41193,968417.0,1.0326130169131685e-06,1.0,1721.0,0.0005810575246949448,41193.0,13.783419091233892,1011328,13.826775865440748,3
763,764,0,387708,50,18,1,37,98,0,202169,0,0,465,0,0,465.0,202169.0,76383,2,1400000,NO,FUGA,1,202170,1,1,466,1,1,202170.0,4.946332294603552e-06,1.0,466.0,0.002145922746781116,1.0,12.216869152928433,202634,12.219161610071891,2
764,765,0,2201554,28,12,1,90,85,0,212295,0,0,62,45296,0,62.0,212295.0,79201,2,8000000,NO,NO FUGA,1,212296,1,1,63,45297,1,212296.0,4.710404341108641e-06,1.0,63.0,719.0,2.2076517208645165e-05,12.26574151664473,257653,12.45937287857279,3
765,766,0,469134,29,18,2,102,100,444682,116392,0,0,59,0,0,59.0,444682.0,166487,1,1200000,NO,FUGA,444683,116393,1,1,60,1,1,0.2617437590373367,8.591581967987765e-06,1.0,60.0,0.016666666666666666,1.0,0.23249469995085748,561133,13.237715015162557,3
766,767,0,2775,52,12,1,41,105,0,70016,0,0,1,0,884,1.0,70016.0,26409,1,2500000,NO,FUGA,1,70017,1,1,2,1,885,70017.0,1.4282245740320208e-05,1.0,2.0,0.5,885.0,11.156507630833081,70901,11.169053920867071,3
767,768,0,673656,37,12,1,24,83,0,285929,0,603282,77,16621,1318,77.0,603282.0,233952,1,8000000,NO,NO FUGA,1,285930,1,603283,78,16622,1319,285930.0,3.4973594935823454e-06,603283.0,0.0001292925542407129,213.10256410256412,0.07935266514258212,12.56350580195316,907227,13.718149075676866,5
768,769,0,699929,51,12,1,90,86,0,78297,0,0,18,3502,0,18.0,78297.0,29400,2,4000000,NO,NO FUGA,1,78298,1,1,19,3503,1,78298.0,1.2771718306981021e-05,1.0,19.0,184.3684210526316,0.00028546959748786756,11.268290110505259,81817,11.312252547283386,3
769,770,0,497012,52,12,1,27,226,291601,159262,3699824,217646,984,30546,4935,984.0,3699824.0,1358655,2,2800000,NO,FUGA,291602,159263,3699825,217647,985,30547,4936,0.5461656641586821,23.230913645981804,0.058826295838316674,0.004525676898831594,31.012182741116753,0.1615870625593348,0.4357781010599968,4404798,15.29820518634539,7
770,771,0,495554,60,14,2,67,193,152392,864481,0,303818,189,0,361,189.0,864481.0,319758,1,1200000,NO,NO FUGA,152393,864482,1,303819,190,1,362,5.672714625999882,1.1567620841151118e-06,303819.0,0.000625372343401828,0.005263157894736842,362.0,1.8980267675341822,1321241,14.094082761275974,5
771,772,0,18690,42,12,1,31,119,0,0,0,0,0,0,1835,1835.0,1835.0,693,1,2800000,NO,FUGA,1,1,1,1,1,1,1836,1.0,1.0,1.0,1.0,1.0,1836.0,0.6931471805599453,1835,7.515344571180436,1
772,773,1,72964,44,14,2,62,292,0,151624,0,0,248,0,0,248.0,151624.0,57292,1,1800000,SI,NO FUGA,1,151625,1,1,249,1,1,151625.0,6.595218466611707e-06,1.0,249.0,0.004016064257028112,1.0,11.92917224144307,151872,11.930799924265962,2
773,774,1,1932584,47,12,1,66,242,0,712,0,1129497,7811,6329,17365,712.0,1129497.0,424925,1,3400000,NO,NO FUGA,1,713,1,1129498,7812,6330,17366,713.0,0.001402524544179523,1129498.0,0.006916346908095455,0.8102918586789555,2.7434439178515007,6.570882962339584,1161714,13.965407919529767,5
774,775,0,5576,43,18,1,55,90,0,239592,0,155566,1058,0,574,574.0,239592.0,99259,2,800000,NO,FUGA,1,239593,1,155567,1059,1,575,239593.0,4.173744641955316e-06,155567.0,0.006807356315928185,0.0009442870632672333,575.0,12.386701103173655,396790,12.891164972684013,4
775,776,0,285989,45,18,2,31,119,45324,79095,0,262740,164,0,34,34.0,262740.0,96529,1,1100000,NO,FUGA,45325,79096,1,262741,165,1,35,1.7450854936569222,1.2642864367351068e-05,262741.0,0.0006279948694722178,0.006060606060606061,35.0,1.0098122197066997,387357,12.867104609002835,5
776,777,0,470376,45,14,1,90,80,0,535461,0,0,234,10903,2,2.0,535461.0,201724,1,1900000,NO,NO FUGA,1,535462,1,1,235,10904,3,535462.0,1.8675461564032555e-06,1.0,235.0,46.4,0.0002751283932501834,13.19088707217843,546600,13.211474381965832,4
777,778,0,2863478,41,18,1,55,90,387738,141618,0,11955,523,8732,1,1.0,387738.0,145666,3,1100000,NO,FUGA,387739,141619,1,11956,524,8733,2,0.3652431145693366,7.061199415332689e-06,11956.0,0.04382736701237872,16.666030534351144,0.00022901637467078896,0.31133251868955014,550567,13.21870575158543,6
778,779,0,491636,53,18,2,31,118,0,397231,0,486533,568,0,956,568.0,486533.0,217004,3,3700000,NO,FUGA,1,397232,1,486534,569,1,957,397232.0,2.5174205502074354e-06,486534.0,0.0011694968902481635,0.0017574692442882249,957.0,12.892278289273069,885288,13.693669424355337,4
779,780,1,5475,46,12,1,151,226,0,0,0,0,0,15028,4,4.0,15028.0,5679,0,2000000,NO,NO FUGA,1,1,1,1,1,15029,5,1.0,1.0,1.0,1.0,15029.0,0.0003326901324106727,0.6931471805599453,15032,9.618003063627834,2
780,781,0,215955,45,12,1,138,1,0,0,0,59022,285,0,1431,285.0,59022.0,22206,3,2000000,SI,FUGA,1,1,1,59023,286,1,1432,1.0,1.0,59023.0,0.00484556867661759,0.0034965034965034965,1432.0,0.6931471805599453,60738,11.014341274848803,3
781,782,0,60884,48,12,1,55,90,359104,337758,0,0,3373,1952,380,380.0,359104.0,169576,2,6100000,NO,FUGA,359105,337759,1,1,3374,1953,381,0.9405577755809582,2.960690906830018e-06,1.0,3374.0,0.578838174273859,0.19508448540706605,0.6629754449373022,702567,13.462497472658521,5
782,783,0,50742,41,18,1,55,90,0,178347,0,77223,14,0,3626,14.0,178347.0,68539,1,4200000,NO,FUGA,1,178348,1,77224,15,1,3627,178348.0,5.607015497790836e-06,77224.0,0.00019424013260126386,0.06666666666666667,3627.0,12.091497583818697,259210,12.465397680831384,4
783,784,0,547745,55,12,1,31,119,0,229401,0,836185,0,0,991,991.0,836185.0,313400,1,3700000,NO,FUGA,1,229402,1,836186,1,1,992,229402.0,4.359159902703551e-06,836186.0,1.1959061739852138e-06,1.0,992.0,12.343235561185619,1066577,13.87996595064677,3
784,785,0,878626,46,18,1,90,86,0,0,0,0,3190,0,7076,3190.0,7076.0,2744,2,3100000,NO,FUGA,1,1,1,1,3191,1,7077,1.0,1.0,1.0,3191.0,0.00031338138514572234,7077.0,0.6931471805599453,10266,9.236690147298965,2
785,786,0,337448,41,18,1,55,90,0,37487,0,947584,183,0,179,179.0,947584.0,356041,1,1800000,NO,FUGA,1,37488,1,947585,184,1,180,37488.0,2.667520273154076e-05,947585.0,0.0001941778310125213,0.005434782608695652,180.0,10.531802835594531,985433,13.80083743225158,4
786,787,0,500438,59,18,2,86,49,477060,0,0,0,244,0,0,244.0,477060.0,180296,1,1600000,NO,NO FUGA,477061,1,1,1,245,1,1,2.096167995287814e-06,1.0,1.0,245.0,0.004081632653061225,1.0,2.096165798223247e-06,477304,13.07591097853099,2
787,788,0,193565,32,14,1,75,186,0,0,0,0,0,0,9,9.0,9.0,3,0,2400000,NO,NO FUGA,1,1,1,1,1,1,10,1.0,1.0,1.0,1.0,1.0,10.0,0.6931471805599453,9,2.302585092994046,1
788,789,0,481970,53,18,1,10,5,0,0,338851,0,1221,0,3157,1221.0,338851.0,127803,3,8000000,NO,NO FUGA,1,1,338852,1,1222,1,3158,1.0,338852.0,2.9511409110762222e-06,1222.0,0.0008183306055646482,3158.0,0.6931471805599453,343229,12.7461560553631,3
789,790,0,886832,55,14,1,103,93,0,54942,0,0,12,19069,66,12.0,54942.0,20808,3,3400000,NO,FUGA,1,54943,1,1,13,19070,67,54943.0,1.8200680705458385e-05,1.0,13.0,1466.923076923077,0.003513371788148925,10.914069763697203,74089,11.213035849410703,4
790,791,0,3291947,40,18,1,54,91,0,59517,0,8792,31,5762,0,31.0,59517.0,21864,2,1800000,NO,FUGA,1,59518,1,8793,32,5763,1,59518.0,1.680163984004839e-05,8793.0,0.003639258501080405,180.09375,0.00017352073572791948,10.994050868290564,74102,11.21321129629461,4
791,792,0,2821667,42,12,2,83,92,18172,398082,0,205338,573,21487,26726,573.0,398082.0,151623,1,8000000,NO,NO FUGA,18173,398083,1,205339,574,21488,26727,21.905189016673088,2.512038946651829e-06,205339.0,0.002795377400299018,37.43554006968641,1.2438104988830976,3.131363479506057,670378,13.415598503077046,6
792,793,0,5178340,44,18,1,90,82,0,427023,0,24084,0,0,0,24084.0,427023.0,160134,1,2000000,NO,FUGA,1,427024,1,24085,1,1,1,427024.0,2.3417887519202667e-06,24085.0,4.151961801951422e-05,1.0,1.0,12.964597838506261,451107,13.01946205766619,2
793,794,0,21793,55,18,1,55,90,0,770015,0,14581,188,0,10,10.0,770015.0,290157,1,500000,NO,FUGA,1,770016,1,14582,189,1,11,770016.0,1.2986743132610232e-06,14582.0,0.01296118502263064,0.005291005291005291,11.0,13.55416787150823,784794,13.573177816163046,4
794,795,1,1685802,38,18,1,21,502,0,124325,0,0,42,0,0,42.0,124325.0,46987,1,8000000,NO,NO FUGA,1,124326,1,1,43,1,1,124326.0,8.043369850232453e-06,1.0,43.0,0.023255813953488372,1.0,11.73067047032264,124367,11.73100019147,2
795,796,1,52522,58,12,2,120,89,0,6186,0,0,6,0,0,6.0,6186.0,2337,1,8000000,SI,NO FUGA,1,6187,1,1,7,1,1,6187.0,0.00016162922256343946,1.0,7.0,0.14285714285714285,1.0,8.730367211692958,6192,8.731174900938061,2
796,797,0,15383,52,12,1,27,226,0,18093,0,44664,465,6804,1625,465.0,44664.0,16522,2,4200000,NO,FUGA,1,18094,1,44665,466,6805,1626,18094.0,5.526693931690063e-05,44665.0,0.010433225120340311,14.603004291845494,0.23894195444526084,9.803390935997843,71651,11.179576346334994,5
797,798,0,225434,46,18,1,31,119,0,180571,39242,229612,259,0,6515,259.0,229612.0,97620,2,2100000,NO,FUGA,1,180572,39243,229613,260,1,6516,180572.0,0.2173260527656558,5.851056239329307,0.001132340067853301,0.0038461538461538464,6516.0,12.103890407127405,456199,13.030686588832424,5
798,799,0,640375,41,12,3,27,226,367586,588384,0,342718,417,420,191,191.0,588384.0,244079,2,3500000,NO,FUGA,367587,588385,1,342719,418,421,192,1.6006686852364203,1.6995674600814093e-06,342719.0,0.0012196580872376496,1.007177033492823,0.45605700712589076,0.9557685985900171,1299716,14.077657106425663,6
799,800,1,437952,37,12,2,90,105,0,334670,0,11996,0,0,58,58.0,334670.0,125813,0,1700000,NO,NO FUGA,1,334671,1,11997,1,1,59,334671.0,2.9880091194038324e-06,11997.0,8.33541718763024e-05,1.0,59.0,12.720906226693701,346724,12.756287237524536,3
800,801,0,377787,35,14,1,90,115,0,170924,0,0,0,1585,0,1585.0,170924.0,64506,0,1900000,NO,NO FUGA,1,170925,1,1,1,1586,1,170925.0,5.85051923358198e-06,1.0,1.0,1586.0,0.0006305170239596469,12.048985993284115,172509,12.05821048478779,2
801,802,0,62859,41,12,1,55,90,0,0,0,14433,481,1070,376,376.0,14433.0,5347,2,4100000,NO,FUGA,1,1,1,14434,482,1071,377,1.0,1.0,14434.0,0.033393376749341834,2.2219917012448134,0.3520074696545285,0.6931471805599453,16360,9.702655732983077,4
802,803,0,4770084,43,18,1,40,80,0,603197,0,2436112,147,19128,2960,147.0,2436112.0,909198,2,4700000,NO,FUGA,1,603198,1,2436113,148,19129,2961,603198.0,1.6578304304722495e-06,2436113.0,6.0752518458708606e-05,129.25,0.1547911547911548,13.310002437849576,3061544,14.93443024846924,5
803,804,1,406723,47,18,1,103,93,0,108584,0,0,203,0,0,203.0,108584.0,41028,2,1400000,SI,FUGA,1,108585,1,1,204,1,1,108585.0,9.209375143896487e-06,1.0,204.0,0.004901960784313725,1.0,11.59529776472809,108787,11.597156313203488,2
804,805,0,93787,55,14,2,27,226,0,371999,0,171019,462,0,112,112.0,371999.0,144578,3,1500000,NO,FUGA,1,372000,1,171020,463,1,113,372000.0,2.6881720430107525e-06,171020.0,0.0027072856975792303,0.0021598272138228943,113.0,12.826651821423713,543592,13.20595608406069,4
805,806,1,526855,52,18,2,57,112,0,115904,0,49648,329,1493,0,329.0,115904.0,44532,2,1600000,NO,FUGA,1,115905,1,49649,330,1494,1,115905.0,8.62775548940943e-06,49649.0,0.0066466595500412895,4.527272727272727,0.0006693440428380187,11.660534796754064,167374,12.027992082993473,4
806,807,0,387772,43,18,1,132,105,0,200237,0,65201,742,410,154,154.0,200237.0,75478,1,1500000,SI,FUGA,1,200238,1,65202,743,411,155,200238.0,4.99405707208422e-06,65202.0,0.011395355970675746,0.5531628532974427,0.3771289537712895,12.207266932085995,266744,12.49404842484587,5
807,808,0,397914,44,14,1,138,1,0,357321,0,445019,212,0,1016,212.0,445019.0,197262,2,1100000,NO,FUGA,1,357322,1,445020,213,1,1017,357322.0,2.7985962241339744e-06,445020.0,0.0004786301739247674,0.004694835680751174,1017.0,12.786395413616196,803568,13.596818334772655,4
808,809,1,27005,44,12,2,12,13,0,0,0,0,268,0,41804,268.0,41804.0,15783,1,8000000,SI,NO FUGA,1,1,1,1,269,1,41805,1.0,1.0,1.0,269.0,0.0037174721189591076,41805.0,0.6931471805599453,42072,10.647161483764041,2
809,810,0,185804,51,14,1,138,1,518756,201281,0,217979,879,0,22,22.0,518756.0,196298,2,4600000,NO,FUGA,518757,201282,1,217980,880,1,23,0.38800825820181706,4.968154132013792e-06,217980.0,0.00403706762088265,0.0011363636363636363,23.0,0.3278698117800379,938917,13.752483427433624,5
810,811,0,275250,49,18,1,83,93,0,232110,0,325133,2009,0,410,410.0,325133.0,138350,2,750000,NO,FUGA,1,232111,1,325134,2010,1,411,232111.0,4.308283536756121e-06,325134.0,0.006182066471055011,0.0004975124378109452,411.0,12.354975292778683,559662,13.235090095851346,4
811,812,0,279260,29,18,1,14,22,0,207116,0,5473,4,0,53,4.0,207116.0,77960,1,3800000,NO,NO FUGA,1,207117,1,5474,5,1,54,207117.0,4.8281888980624475e-06,5474.0,0.0009134088417975886,0.2,54.0,12.241043958140867,212646,12.267388792893575,4
812,813,0,477916,40,18,1,10,5,0,0,0,602367,0,14456,643,643.0,602367.0,226785,0,8000000,SI,NO FUGA,1,1,1,602368,1,14457,644,1.0,1.0,602368.0,1.6601147471313217e-06,14457.0,0.04454589472227986,0.6931471805599453,617466,13.333380904760686,3
813,814,0,59325,45,18,1,55,90,0,0,0,18535,4,0,0,4.0,18535.0,7005,1,2200000,NO,FUGA,1,1,1,18536,5,1,1,1.0,1.0,18536.0,0.00026974536037980147,0.2,1.0,0.6931471805599453,18539,9.827685839119846,2
814,815,1,4218551,41,14,2,84,100,0,113330,0,0,12,0,0,12.0,113330.0,42833,1,2200000,NO,NO FUGA,1,113331,1,1,13,1,1,113331.0,8.823711076404515e-06,1.0,13.0,0.07692307692307693,1.0,11.638076843149147,113342,11.638173898404546,2
815,816,0,893729,44,18,1,17,103,430497,9701,0,303181,4298,10014,142,142.0,430497.0,180469,3,700000,NO,FUGA,430498,9702,1,303182,4299,10015,143,0.02253669006592365,0.00010307153164296021,303182.0,0.014179601691393288,2.3296115375668762,0.014278582126809785,0.02228649099611068,757833,13.538219643279607,6
816,817,0,483940,37,18,1,27,226,0,6667,0,10196,229,14421,606,229.0,14421.0,5907,2,1800000,NO,NO FUGA,1,6668,1,10197,230,14422,607,6668.0,0.00014997000599880023,10197.0,0.02255565362361479,62.70434782608696,0.04208847593953682,8.805225202632306,32119,10.377234168060697,5
817,818,0,473712,47,12,1,45,88,0,344594,0,0,0,0,30,30.0,344594.0,130242,1,8000000,NO,FUGA,1,344595,1,1,1,1,31,344595.0,2.9019573702462313e-06,1.0,1.0,1.0,31.0,12.75012799534754,344624,12.750212148326098,2
818,819,1,549778,49,12,1,121,87,1686529,84101,0,0,1333,65791,9,9.0,1686529.0,628927,1,5000000,NO,NO FUGA,1686530,84102,1,1,1334,65792,10,0.04986688644732083,1.1890323654609879e-05,1.0,1334.0,49.319340329835086,0.00015199416342412452,0.0486633813207509,1837763,14.424060173218471,5
819,820,1,45024,59,12,2,88,71,0,206399,0,0,1803,0,19,19.0,206399.0,77899,1,5000000,SI,NO FUGA,1,206400,1,1,1804,1,20,206400.0,4.844961240310078e-06,1.0,1804.0,0.0005543237250554324,20.0,12.237576157539047,208221,12.246360097207857,3
820,821,1,308035,44,12,1,53,103,0,129294,0,0,210,4320,407,210.0,129294.0,48582,1,1000000,NO,NO FUGA,1,129295,1,1,211,4321,408,129295.0,7.734251131134228e-06,1.0,211.0,20.47867298578199,0.09442258736403611,11.76985962847323,134231,11.807324925169533,4
821,822,0,345332,32,14,2,17,106,0,5941,0,787509,92,24521,1943,92.0,787509.0,295734,1,6200000,NO,NO FUGA,1,5942,1,787510,93,24522,1944,5942.0,0.0001682935038707506,787510.0,0.00011809373849220963,263.6774193548387,0.07927575238561292,8.68996933536666,820006,13.617068155789365,5
822,823,0,259934,46,12,1,138,1,0,17569,0,20177,163,0,216,163.0,20177.0,9203,1,1900000,NO,FUGA,1,17570,1,20178,164,1,217,17570.0,5.6915196357427435e-05,20178.0,0.008127663792248984,0.006097560975609756,217.0,9.774005094757891,38125,10.548651743073922,4
823,824,0,627607,46,12,1,31,119,2312178,557056,0,1465684,1079,0,3577,1079.0,2312178.0,923259,2,1300000,NO,FUGA,2312179,557057,1,1465685,1080,1,3578,0.24092295622440996,1.7951484318480873e-06,1465685.0,0.0007368568280360378,0.000925925925925926,3578.0,0.21585542228435148,4339574,15.283286975014217,5
824,825,0,683160,48,14,2,138,1,0,50717,0,78265,193,0,1593,193.0,78265.0,32293,2,2500000,NO,FUGA,1,50718,1,78266,194,1,1594,50718.0,1.9716865807011317e-05,78266.0,0.0024787263946030205,0.005154639175257732,1594.0,10.834055872828415,130768,11.781187686857468,4
825,826,0,44605,40,18,1,90,85,0,726684,0,0,512,0,814,512.0,726684.0,274577,3,6000000,NO,FUGA,1,726685,1,1,513,1,815,726685.0,1.376112070567027e-06,1.0,513.0,0.001949317738791423,815.0,13.496249751247829,728010,13.49807143695478,3
826,827,0,277963,30,18,2,27,226,0,12948,0,110873,0,0,14,14.0,110873.0,41371,1,1900000,NO,FUGA,1,12949,1,110874,1,1,15,12949.0,7.722604062089736e-05,110874.0,9.019247073254325e-06,1.0,15.0,9.468851067127684,123835,11.726713388560304,3
827,828,0,670313,48,12,1,37,104,247266,0,0,56695,717,0,652,652.0,247266.0,92229,1,2100000,NO,FUGA,247267,1,1,56696,718,1,653,4.044211318129795e-06,1.0,56696.0,0.012664032735995485,0.001392757660167131,653.0,4.044203140254447e-06,305330,12.62915171303756,4
828,829,0,612074,38,18,2,67,193,433596,140560,0,0,865,3345,0,865.0,433596.0,163293,1,3100000,NO,NO FUGA,433597,140561,1,1,866,3346,1,0.32417429087378374,7.1143489303576385e-06,1.0,866.0,3.863741339491917,0.00029886431560071725,0.2807890884838475,578366,13.267963894257145,4
